timestamp,mels_s,lig_s,mels_n,hvac_n,hvac_s,unnamed: 6,rtu_001_fltrd_sa_flow_tn,rtu_002_fltrd_sa_flow_tn,rtu_003_fltrd_sa_flow_tn,rtu_004_fltrd_sa_flow_tn,rtu_001_sf_vfd_spd_fbk_tn,rtu_002_sf_vfd_spd_fbk_tn,rtu_003_sf_vfd_spd_fbk_tn,rtu_004_sf_vfd_spd_fbk_tn,rtu_001_rf_vfd_spd_fbk_tn,rtu_002_rf_vfd_spd_fbk_tn,rtu_003_rf_vfd_spd_fbk_tn,rtu_004_rf_vfd_spd_fbk_tn,zone_016_heating_sp,zone_017_heating_sp,zone_018_heating_sp,zone_019_heating_sp,zone_021_heating_sp,zone_023_heating_sp,zone_024_heating_sp,zone_025_heating_sp,zone_026_heating_sp,zone_027_heating_sp,zone_030_heating_sp,zone_032_heating_sp,zone_035_heating_sp,zone_036_heating_sp,zone_037_heating_sp,zone_038_heating_sp,zone_039_heating_sp,zone_041_heating_sp,zone_042_heating_sp,zone_043_heating_sp,zone_046_heating_sp,zone_047_heating_sp,zone_048_heating_sp,zone_049_heating_sp,zone_051_heating_sp,zone_053_heating_sp,zone_054_heating_sp,zone_055_heating_sp,zone_056_heating_sp,zone_057_heating_sp,zone_059_heating_sp,zone_061_heating_sp,zone_062_heating_sp,zone_063_heating_sp,zone_064_heating_sp,zone_065_heating_sp,zone_066_heating_sp,zone_067_heating_sp,zone_069_heating_sp,zone_070_heating_sp,zone_071_heating_sp,unnamed: 42,unnamed: 43,unnamed: 44,unnamed: 45,unnamed: 46,unnamed: 47,unnamed: 48,unnamed: 49,unnamed: 50,unnamed: 51,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1
2020-01-04 08:30:00,1.744444444,0.0,1.628468697,8.1075,9.942777778,8.989473684,12894.2948,12884.8826,12039.752133333333,9642.497200000002,71.0,71.78666666666666,70.81333333333333,71.12666666666668,50.78,54.413333333333334,46.32,73.88666666666667,60.0,60.0,60.0,64.0,61.0,54.946419846666664,59.0,60.0,61.0,60.0,59.0,52.13708561333333,67.0,68.0,58.58115365,60.0,60.0,59.0,60.0,60.0,-1.1825005316666666,60.0,60.0,60.0,51.072918226666665,48.62428394333333,72.0,71.0,70.0,64.0,72.0,55.89598513666667,71.0,68.0,68.0,69.0,69.0,60.23457226,68.0,64.0,62.02653987,71.0,70.0,71.0,71.0,71.0,-2.021810069,71.0,71.0,71.0,63.074253766666665,9.9,10.96,5.91,76.47,0.0
2020-01-04 08:45:00,1.885714286,0.016666667,1.906166985,8.426666667,14.12473684,0.0,12985.693266666667,12920.163466666667,12056.276699999999,9617.252199999999,70.82,71.90666666666667,71.1,71.08,52.906666666666666,51.84666666666667,44.93333333333333,73.20666666666666,60.0,60.0,60.0,64.0,61.0,56.05481094666666,59.0,60.0,61.0,60.0,59.0,49.59384041333334,67.0,68.0,58.37502175333333,60.0,60.0,59.0,60.0,60.0,-36.548920732666666,60.0,60.0,60.0,49.22142039,50.62462953,72.0,71.0,70.0,64.0,72.0,51.96698772,71.0,68.0,68.0,69.0,69.0,58.78040133,68.0,64.0,61.41477359,71.0,70.0,71.0,71.0,71.0,-24.340628389,71.0,71.0,71.0,60.84724288666666,9.77,11.19,5.43,74.63,0.0
2020-01-04 09:00:00,1.8625,0.0,1.696422452,8.148333333,17.05705882,0.0,13016.333066666668,13085.591600000002,12205.185733333334,9758.044533333334,71.83333333333333,72.85333333333332,72.02,71.78666666666666,50.940000000000005,53.026666666666664,50.14,73.73333333333333,60.0,60.0,60.0,64.0,61.0,53.60816005666667,59.0,60.0,61.0,60.0,59.0,50.231682150000005,67.0,68.0,58.5547839,60.0,60.0,59.0,60.0,60.0,-20.577928554666666,60.0,60.0,60.0,49.86732757666667,52.22912062333334,72.0,71.0,70.0,64.0,72.0,53.68104481666666,71.0,68.0,68.0,69.0,69.0,59.075087636666666,68.0,64.0,60.57761463333333,71.0,70.0,71.0,71.0,71.0,-9.728713518666666,71.0,71.0,71.0,62.59836283666667,9.63,10.64,5.71,76.78,0.01
2020-01-04 09:15:00,1.642857143,0.014285714,1.689066978,8.055714286,11.96210526,0.0,12750.904,12785.775466666668,11830.364933333332,9513.150466666668,69.9,71.00666666666666,70.01333333333334,70.14666666666668,51.46666666666667,51.32666666666667,44.78,74.29333333333334,60.0,60.0,60.0,64.0,61.0,54.109636550000005,59.0,60.0,61.0,60.0,59.0,48.785475436666665,67.0,68.0,58.41731754333333,60.0,60.0,59.0,60.0,60.0,-33.58547682333333,60.0,60.0,60.0,48.49994612333333,64.40591769000001,72.0,71.0,70.0,64.0,72.0,51.03169331666667,71.0,68.0,68.0,69.0,69.0,57.15543367666667,68.0,64.0,60.3854722,71.0,70.0,71.0,71.0,71.0,-13.681572384,71.0,71.0,71.0,61.22419782666666,9.39,9.91,6.13,80.3,0.03
2020-01-04 09:30:00,1.8,0.0,2.079996237,8.097142857,2.715263158,4.708947368,12568.9994,12532.092666666667,11280.153933333333,9389.286866666667,69.14,70.32,69.23333333333333,69.25333333333333,50.25333333333333,48.626666666666665,38.25333333333333,74.82,60.0,60.0,60.0,64.0,61.0,53.78373168666667,59.0,60.0,61.0,60.0,59.0,50.24170832666667,67.0,68.0,58.42807663333334,60.0,60.0,59.0,60.0,60.0,-17.846790500666668,60.0,60.0,60.0,50.125623536666666,57.69661079,72.0,71.0,70.0,64.0,72.0,55.66074155333333,71.0,68.0,68.0,69.0,69.0,60.46428219333333,68.0,64.0,60.14094575666667,71.0,70.0,71.0,71.0,71.0,3.8471874636666663,71.0,71.0,71.0,63.25680277,9.23,9.45,6.62,83.9,0.03
2020-01-04 09:45:00,1.925,0.04,1.726470046,8.4225,0.0,3.836315789,12305.777133333333,12194.400133333334,10627.5942,9131.931266666665,67.37333333333333,68.59333333333333,67.3,67.52666666666667,49.82666666666667,50.38,34.7,71.39333333333335,60.0,60.0,60.0,64.0,61.0,55.61136071000001,59.0,60.0,61.0,60.0,59.0,48.76461337333333,67.0,68.0,58.44080680333334,60.0,60.0,59.0,60.0,60.0,-40.858978113333336,60.0,60.0,60.0,48.78428516666667,62.16338364999999,72.0,71.0,70.0,64.0,72.0,50.14592699,71.0,68.0,68.0,69.0,69.0,57.35734176666667,68.0,64.0,59.47610709333333,71.0,70.0,71.0,71.0,71.0,-28.153008556999996,71.0,71.0,71.0,60.18241332666667,9.61,9.45,7.68,87.9,0.01
2020-01-04 10:00:00,1.671428571,0.0,1.387401002,8.438571429,0.0,0.0,12077.090833333332,11962.256266666667,10430.149000000001,8954.635133333333,66.41333333333334,67.4,66.23333333333333,66.35333333333334,48.43333333333333,51.3,34.7,66.9,60.0,60.0,60.0,64.0,61.0,55.19313541333333,59.0,60.0,61.0,60.0,59.0,50.10949562,67.0,68.0,58.329269610000004,60.0,60.0,59.0,60.0,60.0,-20.06065396,60.0,60.0,60.0,49.83903509,62.595163549999995,72.0,71.0,70.0,64.0,72.0,54.50871682666667,71.0,68.0,68.0,69.0,69.0,59.40095509666667,68.0,64.0,61.17120046666667,71.0,70.0,71.0,71.0,71.0,-4.245466163,71.0,71.0,71.0,62.581253143333335,9.72,9.48,8.04,89.4,0.0
2020-01-04 10:15:00,1.75,0.0,1.168236089,8.14,1.856842105,2.021052632,12689.545600000001,12691.492133333335,10755.246866666666,9421.558599999998,69.64,70.82666666666667,69.62666666666668,69.64,51.2,52.04666666666667,34.57333333333334,71.7,60.0,60.0,60.0,64.0,61.0,54.52815758333333,59.0,60.0,61.0,60.0,59.0,50.58426988,67.0,68.0,58.59460621333333,60.0,60.0,59.0,60.0,60.0,-15.07532559,60.0,60.0,60.0,50.70644482,55.373936210000004,72.0,71.0,70.0,64.0,72.0,57.81418728,71.0,68.0,68.0,69.0,69.0,62.139833553333325,68.0,64.0,59.84279675333334,71.0,70.0,71.0,71.0,71.0,7.219773125,71.0,71.0,71.0,63.91618432333333,9.76,9.46,8.18,90.0,0.01
2020-01-04 10:30:00,1.785714286,0.0,1.536953369,7.75,3.715789474,6.5585,12944.088666666668,13016.4334,10915.5476,9732.012266666667,71.40666666666667,72.31333333333333,71.37333333333332,71.47333333333333,50.82666666666667,55.18666666666666,34.513333333333335,76.58666666666666,60.0,60.0,60.0,64.0,61.0,54.17823760666666,59.0,60.0,61.0,60.0,59.0,49.41292872333333,67.0,68.0,58.25045125333333,60.0,60.0,59.0,60.0,60.0,-27.469666356666664,60.0,60.0,60.0,49.141781286666664,60.985254223333335,72.0,71.0,70.0,64.0,72.0,52.21591771666667,71.0,68.0,68.0,69.0,69.0,58.04489029333333,68.0,64.0,60.47305571333334,71.0,70.0,71.0,71.0,71.0,-11.189916433,71.0,71.0,71.0,61.61063649,9.73,9.43,8.22,90.4,0.0
2020-01-04 10:45:00,1.86,0.0,1.923598247,8.325,10.614,0.0,13135.856933333333,13222.322400000001,11017.443533333333,9846.219799999999,72.21333333333334,73.18666666666667,72.07333333333332,72.42666666666668,52.333333333333336,57.16,34.519999999999996,76.27333333333333,60.0,60.0,60.0,64.0,61.0,52.415397930000005,59.0,60.0,61.0,60.0,59.0,49.81814833000001,67.0,68.0,58.27756689666666,60.0,60.0,59.0,60.0,60.0,-22.058267689999997,60.0,60.0,60.0,49.30001757,45.084972326666666,72.0,71.0,70.0,64.0,72.0,54.29033506666667,71.0,68.0,68.0,69.0,69.0,60.08566209,68.0,64.0,60.10593900666667,71.0,70.0,71.0,71.0,71.0,-9.417686921,71.0,71.0,71.0,62.812152696666665,9.71,9.29,8.18,90.3,0.01
2020-01-04 11:00:00,1.675,0.0,1.785353952,8.68,10.84944444,0.0,13311.109533333334,13382.6936,11135.887066666668,9944.4994,73.04666666666667,73.96000000000001,72.73333333333333,73.14,53.333333333333336,59.86,34.526666666666664,76.97333333333333,60.0,60.0,60.0,64.0,61.0,53.441031100000004,59.0,60.0,61.0,60.0,59.0,48.51039576666667,67.0,68.0,58.30281454666667,60.0,60.0,59.0,60.0,60.0,-32.14568322333333,60.0,60.0,60.0,48.62190003333333,57.55044747666667,72.0,71.0,70.0,64.0,72.0,50.78035990666666,71.0,68.0,68.0,69.0,69.0,56.49726558333333,68.0,64.0,59.86247783666666,71.0,70.0,71.0,71.0,71.0,-17.556135018666666,71.0,71.0,71.0,60.83976465,9.65,9.22,8.1,90.2,0.01
2020-01-04 11:15:00,1.6875,0.0,1.526000639,8.381666667,7.668125,0.0,12966.941133333334,13080.633066666667,11062.1342,9692.537533333332,71.16000000000001,72.59333333333333,72.37333333333332,71.29333333333334,52.193333333333335,53.93333333333333,34.513333333333335,76.6,60.0,60.0,60.0,64.0,61.0,54.91112308,59.0,60.0,61.0,60.0,59.0,51.26038720333333,67.0,68.0,58.34272395,60.0,60.0,59.0,60.0,60.0,-8.578713816333334,60.0,60.0,60.0,51.05831397,55.684688529999995,72.0,71.0,70.0,64.0,72.0,56.87676961333333,71.0,68.0,68.0,69.0,69.0,61.19933354333333,68.0,64.0,61.43104764333333,71.0,70.0,71.0,71.0,71.0,4.0441125756666665,71.0,71.0,71.0,63.865633779999996,9.64,9.19,8.04,89.9,0.01
2020-01-04 11:30:00,1.985714286,0.028571429,1.69243083,8.031666667,12.90722222,7.711111111,13241.324200000001,13452.499066666667,11135.348933333333,9906.011999999999,72.55333333333333,73.95333333333333,72.92666666666668,72.74,52.96,58.36666666666667,34.526666666666664,77.50666666666666,60.0,60.0,60.0,64.0,61.0,55.07709075,59.0,60.0,61.0,60.0,59.0,49.68546407,67.0,68.0,58.40711713666667,60.0,60.0,59.0,60.0,60.0,-27.110120583333337,60.0,60.0,60.0,49.16067467,68.42910425333334,72.0,71.0,70.0,64.0,72.0,52.29013556666666,71.0,68.0,68.0,69.0,69.0,57.66113084333333,68.0,64.0,61.383896263333334,71.0,70.0,71.0,71.0,71.0,-7.025008983666667,71.0,71.0,71.0,61.699072656666665,9.56,9.11,7.97,89.9,0.01
2020-01-04 11:45:00,1.688888889,0.011111111,1.753842983,7.9,7.831666667,0.0,13180.620066666666,13340.026266666666,11107.688133333333,9887.314066666668,72.36,73.81333333333333,72.58,72.55333333333333,52.55333333333333,53.806666666666665,34.50666666666667,78.32,60.0,60.0,60.0,64.0,61.0,48.05654982666667,59.0,60.0,61.0,60.0,59.0,49.65418402,67.0,68.0,58.18438222666666,60.0,60.0,59.0,60.0,60.0,-25.002599115,60.0,60.0,60.0,49.014568700000005,24.87946919,72.0,71.0,70.0,64.0,72.0,51.56005153333333,71.0,68.0,68.0,69.0,69.0,58.988501170000006,68.0,64.0,58.70324377666666,71.0,70.0,71.0,71.0,71.0,-14.100583537666667,71.0,71.0,71.0,62.31651679,9.5,9.07,7.91,89.9,0.0
2020-01-04 12:00:00,1.742857143,0.0,1.485418544,8.185714286,8.083076923,0.0,13057.0768,13081.654,11062.1616,9775.526666666667,71.75333333333333,72.9,72.28,71.87333333333332,52.75333333333333,54.473333333333336,34.513333333333335,76.56666666666666,60.0,60.0,60.0,64.0,61.0,54.21885538666667,59.0,60.0,61.0,60.0,59.0,50.03349525000001,67.0,68.0,58.31616639333333,60.0,60.0,59.0,60.0,60.0,-20.774739057999998,60.0,60.0,60.0,49.89496824666667,56.213576939999996,72.0,71.0,70.0,64.0,72.0,54.66619272666666,71.0,68.0,68.0,69.0,69.0,59.76130819666667,68.0,64.0,60.4977398,71.0,70.0,71.0,71.0,71.0,-7.239020369666668,71.0,71.0,71.0,62.81992072333333,9.34,8.96,7.72,89.7,0.04
2020-01-04 12:15:00,1.86,0.0,1.234138268,7.6,8.069,0.0,12871.011133333335,12958.1024,10811.023,9657.306199999999,71.14,71.90666666666667,70.39333333333333,71.15333333333334,50.513333333333335,55.27333333333333,34.513333333333335,75.25333333333333,60.0,60.0,60.0,64.0,61.0,55.843572136666666,59.0,60.0,61.0,60.0,59.0,50.02405187666667,67.0,68.0,58.37058233,60.0,60.0,59.0,60.0,60.0,-6.095240554999999,60.0,60.0,60.0,50.22611396,71.98000672333335,72.0,71.0,70.0,64.0,72.0,55.25370215,71.0,68.0,68.0,69.0,69.0,59.48557455333333,68.0,64.0,61.53821638666667,71.0,70.0,71.0,71.0,71.0,10.488508046666666,71.0,71.0,71.0,63.00801969333333,9.22,9.23,7.61,89.8,0.02
2020-01-04 12:30:00,1.766666667,0.0,1.746166015,8.143333333,5.228235294,5.137777778,12750.677599999999,12808.405200000001,10735.806799999998,9578.968733333333,70.32,71.24666666666667,70.08666666666666,70.5,49.813333333333325,57.63333333333333,34.53333333333333,72.6,60.0,60.0,60.0,64.0,61.0,54.620212900000006,59.0,60.0,61.0,60.0,59.0,49.84118554333333,67.0,68.0,58.401368596666664,60.0,60.0,59.0,60.0,60.0,-25.813677063333333,60.0,60.0,60.0,49.45857753333333,59.58157533,72.0,71.0,70.0,64.0,72.0,53.14208187,71.0,68.0,68.0,69.0,69.0,58.64055947666666,68.0,64.0,60.896639103333335,71.0,70.0,71.0,71.0,71.0,-11.106204090666667,71.0,71.0,71.0,62.09960833333333,9.43,9.46,7.77,89.5,0.01
2020-01-04 12:45:00,1.728571429,0.0,1.731884863,8.22,10.35631579,2.093888889,13046.048466666667,13196.478733333333,10955.111733333333,9804.8464,71.83999999999999,73.09333333333333,71.61333333333333,71.92666666666668,51.806666666666665,55.419999999999995,34.519999999999996,76.83333333333333,60.0,60.0,60.0,64.0,61.0,54.400537396666664,59.0,60.0,61.0,60.0,59.0,49.75353761,67.0,68.0,58.37634943333333,60.0,60.0,59.0,60.0,60.0,-24.41683188666667,60.0,60.0,60.0,49.49927889666666,62.325783236666666,72.0,71.0,70.0,64.0,72.0,53.23386509666667,71.0,68.0,68.0,69.0,69.0,58.58669149,68.0,64.0,60.841910223333336,71.0,70.0,71.0,71.0,71.0,-7.559226177666667,71.0,71.0,71.0,62.30935481666666,9.53,9.43,7.74,88.7,0.01
2020-01-04 13:00:00,1.6375,0.0,0.904364502,8.713333333,11.15105263,0.0,13162.543599999999,13220.316333333332,11088.362266666667,9829.694733333334,72.10666666666665,73.44666666666667,72.46000000000001,72.21333333333334,53.14,54.18666666666666,34.519999999999996,75.42,60.0,60.0,60.0,64.0,61.0,57.05036044666667,59.0,60.0,61.0,60.0,59.0,50.900296456666666,67.0,68.0,58.39787689333334,60.0,60.0,59.0,60.0,60.0,-19.664982523666666,60.0,60.0,60.0,50.464396300000004,63.03459790333334,72.0,71.0,70.0,64.0,72.0,56.34318592333333,71.0,68.0,68.0,69.0,69.0,60.32769939,68.0,64.0,61.65390401,71.0,70.0,71.0,71.0,71.0,-8.826556097333333,71.0,71.0,71.0,62.95187859666667,9.59,9.38,7.73,88.3,0.01
2020-01-04 13:15:00,1.971428571,0.0,1.689584194,8.163333333,3.657368421,0.0,12909.7368,12882.184866666668,10883.883,9709.849866666666,71.15333333333334,72.0,71.06666666666666,71.28666666666666,50.6,51.24,34.519999999999996,75.32666666666667,60.0,60.0,60.0,64.0,61.0,53.97175932333334,59.0,60.0,61.0,60.0,59.0,49.80827671666666,67.0,68.0,58.32403531333333,60.0,60.0,59.0,60.0,60.0,-26.389624346666665,60.0,60.0,60.0,49.424151486666666,61.07839228666666,72.0,71.0,70.0,64.0,72.0,53.15934918666667,71.0,68.0,68.0,69.0,69.0,58.72378742,68.0,64.0,60.084105273333336,71.0,70.0,71.0,71.0,71.0,-10.018380370666666,71.0,71.0,71.0,62.16748584333334,9.55,9.28,7.66,88.1,0.04
2020-01-04 13:30:00,1.688888889,0.0,1.686037466,8.63625,5.556842105,2.1,13012.283866666667,13058.031866666666,10914.194666666666,9706.256466666668,71.25333333333333,72.3,71.37333333333332,71.28,52.126666666666665,53.55333333333333,34.513333333333335,75.02666666666667,60.0,60.0,60.0,64.0,61.0,54.81826942666667,59.0,60.0,61.0,60.0,59.0,50.29889823,67.0,68.0,58.22127289666667,60.0,60.0,59.0,60.0,60.0,-18.91761972333333,60.0,60.0,60.0,49.91399644999999,61.57814332,72.0,71.0,70.0,64.0,72.0,54.70325715333333,71.0,68.0,68.0,69.0,69.0,59.56081685666667,68.0,64.0,61.3814197,71.0,70.0,71.0,71.0,71.0,-2.7833592940000003,71.0,71.0,71.0,62.84688805666667,9.39,8.98,7.56,88.5,0.02
2020-01-04 13:45:00,1.7375,0.011111111,1.572908159,8.098571429,5.887777778,14.56055556,12824.385,12981.7906,10896.550733333333,9672.6326,70.83999999999999,72.20666666666666,71.19333333333334,70.98666666666666,49.99333333333333,55.1,34.513333333333335,74.8,60.0,60.0,60.0,64.0,61.0,55.61767534333333,59.0,60.0,61.0,60.0,59.0,50.07554818666667,67.0,68.0,58.40885657333333,60.0,60.0,59.0,60.0,60.0,-19.287358482,60.0,60.0,60.0,49.99075614,65.68417315666666,72.0,71.0,70.0,64.0,72.0,54.607825096666666,71.0,68.0,68.0,69.0,69.0,59.20597222333333,68.0,64.0,61.316194896666666,71.0,70.0,71.0,71.0,71.0,-2.9367472840000004,71.0,71.0,71.0,62.68636915333334,9.26,8.84,7.52,89.0,0.0
2020-01-04 14:00:00,1.8,0.2,1.964553521,8.566666667,2.904444444,0.0,12783.9914,12842.562533333334,10761.642466666666,9617.900066666665,70.36666666666666,71.22,70.14666666666668,70.40666666666667,51.15333333333333,53.906666666666666,34.54666666666667,76.36666666666666,60.0,60.0,60.0,64.0,61.0,52.48956831,59.0,60.0,61.0,60.0,59.0,49.58208849,67.0,68.0,58.42612688,60.0,60.0,59.0,60.0,60.0,-30.44546173333333,60.0,60.0,60.0,49.48198210666666,55.70909682333333,72.0,71.0,70.0,64.0,72.0,51.89864464666667,71.0,68.0,68.0,69.0,69.0,57.904956389999995,68.0,64.0,59.86328881666666,71.0,70.0,71.0,71.0,71.0,-9.909786407,71.0,71.0,71.0,62.11352915333333,9.21,8.86,7.57,89.6,0.0
2020-01-04 14:15:00,1.875,0.2,1.52804917,8.15,4.3635,1.085,12889.411,12957.9406,10885.499533333332,9763.592533333334,71.64,72.01333333333334,71.24666666666667,71.54666666666667,49.513333333333335,57.059999999999995,34.519999999999996,75.69333333333334,60.0,60.0,60.0,64.0,61.0,54.81616678666666,59.0,60.0,61.0,60.0,59.0,48.93022714333333,67.0,68.0,58.25064676666667,60.0,60.0,59.0,60.0,60.0,-33.328061549999994,60.0,60.0,60.0,48.876961173333335,61.57432319,72.0,71.0,70.0,64.0,72.0,52.03142076,71.0,68.0,68.0,69.0,69.0,58.31316271666666,68.0,64.0,59.6297721,71.0,70.0,71.0,71.0,71.0,-19.278685083,71.0,71.0,71.0,61.23551924333333,9.14,8.78,7.57,90.0,0.0
2020-01-04 14:30:00,1.7,0.2,1.487299053,8.665,2.752631579,0.0,12582.2276,12757.884133333333,10745.165733333333,9455.779,69.33333333333333,71.3,70.14,69.36666666666666,49.9,50.63333333333333,34.55333333333333,74.90666666666667,60.0,60.0,60.0,64.0,61.0,52.45015476,59.0,60.0,61.0,60.0,59.0,50.25175862,67.0,68.0,58.54389328666667,60.0,60.0,59.0,60.0,60.0,-19.146043396333333,60.0,60.0,60.0,50.16607309666667,53.10384020666667,72.0,71.0,70.0,64.0,72.0,53.31386242,71.0,68.0,68.0,69.0,69.0,58.91415655333333,68.0,64.0,59.97912424333333,71.0,70.0,71.0,71.0,71.0,0.8291045836666667,71.0,71.0,71.0,62.642044166666665,9.23,8.95,7.72,90.4,0.0
2020-01-04 14:45:00,1.711111111,0.2,2.124478759,8.0125,5.128823529,0.0,12516.488666666668,12555.978933333334,10552.623866666667,9427.521266666667,69.49333333333334,70.26,68.68666666666667,69.50666666666666,48.580000000000005,51.06666666666667,34.57333333333334,69.38666666666667,60.0,60.0,60.0,64.0,61.0,54.62945502333334,59.0,60.0,61.0,60.0,59.0,49.74160897666667,67.0,68.0,58.38210034666667,60.0,60.0,59.0,60.0,60.0,-23.132935362,60.0,60.0,60.0,49.564795053333334,59.88150961333333,72.0,71.0,70.0,64.0,72.0,53.015677133333334,71.0,68.0,68.0,69.0,69.0,58.414400796666676,68.0,64.0,60.65504796333334,71.0,70.0,71.0,71.0,71.0,-8.872965058,71.0,71.0,71.0,61.92294535666667,9.28,9.03,7.82,90.7,0.01
2020-01-04 15:00:00,1.85,0.2,1.913873904,7.85,0.910526316,0.0,12607.0076,12680.389666666666,10666.8056,9452.960333333333,69.78666666666666,70.50666666666666,69.22,69.77333333333333,49.873333333333335,52.833333333333336,34.55333333333333,72.39333333333335,60.0,60.0,60.0,64.0,61.0,56.92282128333333,59.0,60.0,61.0,60.0,59.0,52.96114328666667,67.0,68.0,58.51405356,60.0,60.0,59.0,60.0,60.0,11.215274771666666,60.0,60.0,60.0,52.33474835333334,60.354450240000006,72.0,71.0,70.0,64.0,72.0,58.07042968666667,71.0,68.0,68.0,69.0,69.0,60.58018791999999,68.0,64.0,62.351428453333334,71.0,70.0,71.0,71.0,71.0,8.489355314666666,71.0,71.0,71.0,63.48537365333333,9.4,9.25,7.96,90.8,0.0
2020-01-04 15:15:00,1.733333333,0.2,1.944332361,8.312857143,2.910555556,0.0,12872.600199999999,12910.277266666668,10834.805733333335,9654.895066666668,71.07333333333332,71.96666666666667,70.84666666666666,70.95333333333333,51.04,52.013333333333335,34.513333333333335,72.51333333333334,60.0,60.0,60.0,64.0,61.0,54.08445268666666,59.0,60.0,61.0,60.0,59.0,51.64658272666667,67.0,68.0,58.132252163333334,60.0,60.0,59.0,60.0,60.0,1.474549300000002,60.0,60.0,60.0,51.910889946666664,47.505392102,72.0,71.0,70.0,64.0,72.0,59.427097620000005,71.0,68.0,68.0,69.0,69.0,63.461225043333336,68.0,64.0,60.83989239666667,71.0,70.0,71.0,71.0,71.0,8.188498208333336,71.0,71.0,71.0,65.34816553666667,9.53,9.43,8.03,90.5,0.19
2020-01-04 15:30:00,1.657142857,0.2,1.948174163,8.282857143,4.904444444,0.0,13015.693000000001,13056.450333333334,10938.277866666667,9757.436599999999,71.51333333333334,72.54666666666667,71.56,71.50666666666666,51.93333333333333,51.626666666666665,34.5,76.24666666666667,60.0,60.0,60.0,64.0,61.0,54.90155049333333,59.0,60.0,61.0,60.0,59.0,46.403877146666666,67.0,68.0,58.348177256666666,60.0,60.0,59.0,60.0,60.0,-70.18866452333333,60.0,60.0,60.0,46.72757139,50.54123890666667,72.0,71.0,70.0,64.0,72.0,44.930984419999994,71.0,68.0,68.0,69.0,69.0,56.01121327333333,68.0,64.0,56.80575648333333,71.0,70.0,71.0,71.0,71.0,-67.78329976133334,71.0,71.0,71.0,57.499706636666666,9.57,9.39,7.99,90.0,1.02
2020-01-04 15:45:00,1.76,0.2,1.510186834,8.418,7.089,16.41947368,13000.9444,13158.241733333332,11015.151466666666,9787.138266666667,71.9,72.97333333333333,72.16666666666667,72.03999999999999,51.29333333333333,52.96666666666667,34.5,73.34666666666666,60.0,60.0,60.0,64.0,61.0,54.33879726666667,59.0,60.0,61.0,60.0,59.0,50.56353678333334,67.0,68.0,58.68478005666666,60.0,60.0,59.0,60.0,60.0,-21.582215244666667,60.0,60.0,60.0,50.621047886666666,59.22553302666666,72.0,71.0,70.0,64.0,72.0,53.69405770333333,71.0,68.0,68.0,69.0,69.0,58.990576866666665,68.0,64.0,60.31264314,71.0,70.0,71.0,71.0,71.0,-4.4962096140000005,71.0,71.0,71.0,62.64139802666667,9.58,9.44,7.94,89.6,4.07
2020-01-04 16:00:00,1.777777778,0.322222222,1.92706766,8.1725,11.268125,0.0,13264.893066666667,13437.716400000001,11163.900599999999,10000.160733333332,73.17333333333335,74.09333333333333,73.08,73.22,52.03333333333333,57.86,34.513333333333335,75.24666666666667,60.0,60.0,60.0,64.0,61.0,49.78171265666666,59.0,60.0,61.0,60.0,59.0,47.75925761,67.0,68.0,58.175669660000004,60.0,60.0,59.0,60.0,60.0,-49.19520209666666,60.0,60.0,60.0,47.19928879666667,45.101573026666664,72.0,71.0,70.0,64.0,72.0,48.68219907666667,71.0,68.0,68.0,69.0,69.0,57.136726583333335,68.0,64.0,58.79796241,71.0,70.0,71.0,71.0,71.0,-25.841564703333333,71.0,71.0,71.0,61.20095983666667,9.67,9.49,7.97,89.3,11.24
2020-01-04 16:15:00,1.8,1.4,1.922345508,8.698333333,16.94470588,0.0,13267.231333333333,13500.508800000001,11227.136066666666,10025.257066666667,73.29333333333334,74.50666666666666,73.58666666666666,73.33333333333333,52.14666666666667,57.586666666666666,34.54,75.53999999999999,60.0,60.0,60.0,64.0,61.0,55.906164,59.0,60.0,61.0,60.0,59.0,52.70112527333333,67.0,68.0,58.66766141,60.0,60.0,59.0,60.0,60.0,-21.70169337,60.0,60.0,60.0,51.635945050000004,54.61062581000001,72.0,71.0,70.0,64.0,72.0,58.25092603666667,71.0,68.0,68.0,69.0,69.0,62.61033834,68.0,64.0,61.40329343,71.0,70.0,71.0,71.0,71.0,-2.8941369693333336,71.0,71.0,71.0,64.25431252,9.74,9.48,7.99,89.0,11.69
2020-01-04 16:30:00,1.811111111,1.375,2.315317271,8.15,10.28210526,0.0,12890.405533333334,13131.573133333333,10947.1102,9824.471066666667,71.55333333333333,72.52666666666667,71.61333333333333,71.76,49.65333333333333,56.919999999999995,34.5,76.46666666666667,60.0,60.0,60.0,64.0,61.0,53.7845991,59.0,60.0,61.0,60.0,59.0,51.69867512333334,67.0,68.0,58.562960303333334,60.0,60.0,59.0,60.0,60.0,-6.403703066666666,60.0,60.0,60.0,50.73544018333333,43.666214260000004,72.0,71.0,70.0,64.0,72.0,56.044279186666664,71.0,68.0,68.0,69.0,69.0,60.20172223666666,68.0,64.0,61.282293689999996,71.0,70.0,71.0,71.0,71.0,-6.128277832333333,71.0,71.0,71.0,63.21875678666667,9.74,9.31,7.96,88.8,12.45
